"unitCode","unitName","chickBandDataID","nestID","SNPLDataID","eventID","locationID","siteID","siteName","year","bandCombination","chickBandDate","QCFlag","QCNotes","scientificName","commonName","TSN","chickWeightInGrams","drynessInPercent","eggToothPresence","yolkSacPresence","notes","type","basisOfRecord"
"PORE","Point Reyes National Seashore",183,"NP15_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:ra",2020-07-06,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","8021-18687","Event","HumanObservation"
"PORE","Point Reyes National Seashore",182,"NP11_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:aa",2020-06-24,,,"Charadrius nivosus","Western Snowy Plover","824030",,,"Yes egg tooth are present",,"8021-18700","Event","HumanObservation"
"PORE","Point Reyes National Seashore",181,"NP11_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:aa",2020-06-24,,,"Charadrius nivosus","Western Snowy Plover","824030",,,"Yes egg tooth are present",,"8021-18699","Event","HumanObservation"
"PORE","Point Reyes National Seashore",180,"NP11_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:aa",2020-06-24,,,"Charadrius nivosus","Western Snowy Plover","824030",,,"Yes egg tooth are present",,"8021-18698","Event","HumanObservation"
"PORE","Point Reyes National Seashore",177,"NP09_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:wv",2020-05-25,,,"Charadrius nivosus","Western Snowy Plover","824030",,85,"Yes egg tooth are present",,"8021-18693","Event","HumanObservation"
"PORE","Point Reyes National Seashore",175,"NP08_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:ba",2020-06-11,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"8021-18686","Event","HumanObservation"
"PORE","Point Reyes National Seashore",173,"NP05_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:yv",2020-06-06,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present",,"8021-18697","Event","HumanObservation"
"PORE","Point Reyes National Seashore",172,"NP01_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:yo",2020-05-09,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present",,"8021-18683","Event","HumanObservation"
"PORE","Point Reyes National Seashore",171,"NP01_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:yo",2020-05-09,,,"Charadrius nivosus","Western Snowy Plover","824030",6.19999980926514,95,"No egg tooth present",,"8021-18682","Event","HumanObservation"
"PORE","Point Reyes National Seashore",170,"NP01_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:yo",2020-05-09,,,"Charadrius nivosus","Western Snowy Plover","824030",6.09999990463257,95,"Yes egg tooth are present",,"8021-18681","Event","HumanObservation"
"PORE","Point Reyes National Seashore",185,"NP17_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:vo",2020-07-12,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present",,"8021-26950","Event","HumanObservation"
"PORE","Point Reyes National Seashore",176,"NP09_2020",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2020,"av:wv",2020-05-25,,,"Charadrius nivosus","Western Snowy Plover","824030",,95,"Yes egg tooth are present",,"8021-18692","Event","HumanObservation"
"PORE","Point Reyes National Seashore",225,"NP08_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:ga",2021-07-16,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","8021-26918","Event","HumanObservation"
"PORE","Point Reyes National Seashore",229,"NP12_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:vo",2021-08-14,,,"Charadrius nivosus","Western Snowy Plover","824030",,90,"Yes egg tooth are present","No yolk sac present","8021-26914","Event","HumanObservation"
"PORE","Point Reyes National Seashore",223,"NP08_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:ga",2021-07-16,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","8021-26922","Event","HumanObservation"
"PORE","Point Reyes National Seashore",214,"NP04_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:ba",2021-06-13,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present","No yolk sac present","8021-26928","Event","HumanObservation"
"PORE","Point Reyes National Seashore",231,"NP12_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:vo",2021-08-14,,,"Charadrius nivosus","Western Snowy Plover","824030",,45,"Yes egg tooth are present","No yolk sac present","8021-26911","Event","HumanObservation"
"PORE","Point Reyes National Seashore",230,"NP12_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:vo",2021-08-14,,,"Charadrius nivosus","Western Snowy Plover","824030",,90,"Yes egg tooth are present","No yolk sac present","8021-26913","Event","HumanObservation"
"PORE","Point Reyes National Seashore",228,"NP10_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:aa",2021-07-25,,,"Charadrius nivosus","Western Snowy Plover","824030",,10,"Yes egg tooth are present","Yes yolk sac present","8021-26915","Event","HumanObservation"
"PORE","Point Reyes National Seashore",227,"NP10_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:aa",2021-07-25,,,"Charadrius nivosus","Western Snowy Plover","824030",,25,"Yes egg tooth are present","No yolk sac present","8021-26916","Event","HumanObservation"
"PORE","Point Reyes National Seashore",226,"NP10_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:aa",2021-07-25,,,"Charadrius nivosus","Western Snowy Plover","824030",5.80000019073486,25,"Yes egg tooth are present","No yolk sac present","8021-26917","Event","HumanObservation"
"PORE","Point Reyes National Seashore",224,"NP08_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:ga",2021-07-16,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","8021-26919","Event","HumanObservation"
"PORE","Point Reyes National Seashore",215,"NP04_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:ba",2021-06-13,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present","No yolk sac present","8021-26927","Event","HumanObservation"
"PORE","Point Reyes National Seashore",222,"NP07_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:wv",2021-07-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","8021-26961","Event","HumanObservation"
"PORE","Point Reyes National Seashore",217,"NP06_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:va",2021-07-02,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present",,"8021-26956","Event","HumanObservation"
"PORE","Point Reyes National Seashore",218,"NP06_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:va",2021-07-02,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"8021-26957","Event","HumanObservation"
"PORE","Point Reyes National Seashore",216,"NP04_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:ba",2021-06-13,,,"Charadrius nivosus","Western Snowy Plover","824030",,25,"Yes egg tooth are present","Yes yolk sac present","8021-26926","Event","HumanObservation"
"PORE","Point Reyes National Seashore",219,"NP06_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:va",2021-07-02,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"8021-26958","Event","HumanObservation"
"PORE","Point Reyes National Seashore",220,"NP07_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:wv",2021-07-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","8021-26959","Event","HumanObservation"
"PORE","Point Reyes National Seashore",221,"NP07_2021",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2021,"av:wv",2021-07-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","8021-26960","Event","HumanObservation"
"PORE","Point Reyes National Seashore",250,"NP13_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:wv",2022-07-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,,,"8021-26969, fledged","Event","HumanObservation"
"PORE","Point Reyes National Seashore",251,"NP13_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:wy",2022-07-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,,,"8021-26971, fledged","Event","HumanObservation"
"PORE","Point Reyes National Seashore",261,"NP16_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:yv",2022-07-02,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","2851-04815","Event","HumanObservation"
"PORE","Point Reyes National Seashore",249,"NP13_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:ww",2022-07-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,,,"8021-26970, fledged","Event","HumanObservation"
"PORE","Point Reyes National Seashore",256,"NP14_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:yr",2022-07-06,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","2851-04821","Event","HumanObservation"
"PORE","Point Reyes National Seashore",253,"NP13_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:ro",2022-07-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,,,"8021-26973","Event","HumanObservation"
"PORE","Point Reyes National Seashore",254,"NP14_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:wa",2022-07-06,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","2851-04818","Event","HumanObservation"
"PORE","Point Reyes National Seashore",255,"NP14_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:wo",2022-07-06,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","2851-04829","Event","HumanObservation"
"PORE","Point Reyes National Seashore",252,"NP13_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:rr",2022-07-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,,,"8021-26972","Event","HumanObservation"
"PORE","Point Reyes National Seashore",257,"NP15_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"av:wr",2022-07-09,,,"Charadrius nivosus","Western Snowy Plover","824030",,,,,"2851-04822, fledged","Event","HumanObservation"
"PORE","Point Reyes National Seashore",258,"NP15_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"av:wb",2022-07-09,,,"Charadrius nivosus","Western Snowy Plover","824030",,,,,"2851-04824, fledged","Event","HumanObservation"
"PORE","Point Reyes National Seashore",262,"NP16_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"x:x",2022-07-02,,,"Charadrius nivosus","Western Snowy Plover","824030",,,,,"Did not band this chick","Event","HumanObservation"
"PORE","Point Reyes National Seashore",260,"NP16_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:yw",2022-07-02,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","2851-04814, fledged","Event","HumanObservation"
"PORE","Point Reyes National Seashore",248,"NP12_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:gr",2022-06-27,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present","No yolk sac present","2851-04813","Event","HumanObservation"
"PORE","Point Reyes National Seashore",245,"NP11_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:gg",2022-06-27,,,"Charadrius nivosus","Western Snowy Plover","824030",,75,"No egg tooth present","No yolk sac present","2851-04811","Event","HumanObservation"
"PORE","Point Reyes National Seashore",263,"NP17_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:ra",2022-07-25,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","2851-04827, USGS accidentally placed on lower right leg","Event","HumanObservation"
"PORE","Point Reyes National Seashore",264,"NP18_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:ay",2022-07-29,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","2851-04830","Event","HumanObservation"
"PORE","Point Reyes National Seashore",265,"NP18_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:gy",2022-07-29,,,"Charadrius nivosus","Western Snowy Plover","824030",,10,"Yes egg tooth are present","Yes yolk sac present","2851-04832","Event","HumanObservation"
<<<<<<< HEAD
"PORE","Point Reyes National Seashore",290,"L01_2023",,,"{AAECB23A-DD1B-4289-A95D-BD34276088B9}","L","Limantour Beach",2023,"rv:go",2023-05-21,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","C. Eyster, 8021-26979","Event","HumanObservation"
"PORE","Point Reyes National Seashore",291,"L01_2023",,,"{AAECB23A-DD1B-4289-A95D-BD34276088B9}","L","Limantour Beach",2023,"rv:rb",2023-05-21,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present","C. Eyster, 8021-26980","Event","HumanObservation"
"PORE","Point Reyes National Seashore",292,"L01_2023",,,"{AAECB23A-DD1B-4289-A95D-BD34276088B9}","L","Limantour Beach",2023,"x:x",2023-05-21,,,"Charadrius nivosus","Western Snowy Plover","824030",,,,,,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",296,"L03_2023",,,"{AAECB23A-DD1B-4289-A95D-BD34276088B9}","L","Limantour Beach",2023,"rv:va",2023-06-20,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","M. Lau, 2851-04896, fledged","Event","HumanObservation"
"PORE","Point Reyes National Seashore",336,"L02_2024","accae999-3699-4667-99a1-118a3f2b9629","d16f42b0-1fde-4967-bc0d-04e15482f43b","{AAECB23A-DD1B-4289-A95D-BD34276088B9}","L","Limantour Beach",2024,"av:wr",2024-05-10,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",335,"L02_2024","accae999-3699-4667-99a1-118a3f2b9629","d16f42b0-1fde-4967-bc0d-04e15482f43b","{AAECB23A-DD1B-4289-A95D-BD34276088B9}","L","Limantour Beach",2024,"av:wa",2024-05-10,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,80,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",388,"L04_2025","7e7c4c9b-d2c3-4567-9f81-2d3a8f8c3b5d","6131c091-29c8-4a59-b382-d5b516b6bdcb","{AAECB23A-DD1B-4289-A95D-BD34276088B9}","L","Limantour Beach",2025,"rv:yy",2025-05-26,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",389,"L04_2025","7e7c4c9b-d2c3-4567-9f81-2d3a8f8c3b5d","6131c091-29c8-4a59-b382-d5b516b6bdcb","{AAECB23A-DD1B-4289-A95D-BD34276088B9}","L","Limantour Beach",2025,"rv:gg",2025-05-26,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",407,"L06_2025","d08a74d1-c2ae-418c-b5fb-70bf5dab98a6","1d3536ea-81f7-4f5a-b0a7-b8ca2ca0737a","{AAECB23A-DD1B-4289-A95D-BD34276088B9}","L","Limantour Beach",2025,"rv:vv",,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",406,"L06_2025","d08a74d1-c2ae-418c-b5fb-70bf5dab98a6","1d3536ea-81f7-4f5a-b0a7-b8ca2ca0737a","{AAECB23A-DD1B-4289-A95D-BD34276088B9}","L","Limantour Beach",2025,"rv:bp",,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",405,"L06_2025","d08a74d1-c2ae-418c-b5fb-70bf5dab98a6","1d3536ea-81f7-4f5a-b0a7-b8ca2ca0737a","{AAECB23A-DD1B-4289-A95D-BD34276088B9}","L","Limantour Beach",2025,"rv:yg",,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",25,"NP11_2016","20160901132843-960422813.892365","{29CE9C09-3314-49E2-9B39-EB4298FE2B7F}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"a(58)v:yy",2016-07-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"#58 on the aqua band. Dot on the aqua. USFWS - 8021-11099","Event","HumanObservation"
"PORE","Point Reyes National Seashore",27,"NP14_2016","20160901132252-257267653.942108","{0414265F-26B1-4409-ADA4-42B5F7AF78D0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:gg",2016-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present",,"USFWS band - 8021-20784","Event","HumanObservation"
"PORE","Point Reyes National Seashore",20,"NP08_2016","20160831133002-97973823.5473633","20160831132613-457971453.666687","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:gr",2016-06-03,,,"Charadrius nivosus","Western Snowy Plover","824030",6.19999980926514,100,"No egg tooth present","No yolk sac present","USFWS - 8021-11092. Banded on 6/18/16","Event","HumanObservation"
"PORE","Point Reyes National Seashore",21,"NP12_2016","20160901120313-910964310.16922","{813A9679-A23C-41B5-A0F3-31B30518A7C6}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:aw",2016-06-19,,,"Charadrius nivosus","Western Snowy Plover","824030",6.80000019073486,10,"Yes egg tooth are present",,"Dot on the aqua band. USFWS - 8021-20775","Event","HumanObservation"
"PORE","Point Reyes National Seashore",31,"NP16_2016","20160901132218-474459171.295166","{0414265F-26B1-4409-ADA4-42B5F7AF78D0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:or",2016-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",6.30000019073486,95,"Yes egg tooth are present","No yolk sac present","Weight likely includes bag. Dot on violet. USFWS - 8021-20789","Event","HumanObservation"
"PORE","Point Reyes National Seashore",22,"NP12_2016","20160901120313-910964310.16922","{813A9679-A23C-41B5-A0F3-31B30518A7C6}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:aw",2016-06-19,,,"Charadrius nivosus","Western Snowy Plover","824030",6.80000019073486,90,"No egg tooth present",,"Dot on the right leg aqua band. USFWS - 8021-20776","Event","HumanObservation"
"PORE","Point Reyes National Seashore",29,"NP16_2016","20160901132218-474459171.295166","{0414265F-26B1-4409-ADA4-42B5F7AF78D0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:or",2016-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",7,100,"No egg tooth present","No yolk sac present","Weight includes bag. Dot on the aqua band. USFWS - 8021-20787","Event","HumanObservation"
"PORE","Point Reyes National Seashore",30,"NP16_2016","20160901132218-474459171.295166","{0414265F-26B1-4409-ADA4-42B5F7AF78D0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:or",2016-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",6.59999990463257,90,"Yes egg tooth are present","No yolk sac present","Weight likely includes bag. Dot on the orange. USFWS - 8021-20788","Event","HumanObservation"
"PORE","Point Reyes National Seashore",26,"NP11_2016","20160901132843-960422813.892365","{29CE9C09-3314-49E2-9B39-EB4298FE2B7F}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"a(59)v:yy",2016-07-01,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"Yes egg tooth are present",,"#59 on the aqua band. Dot on the bottom yellow. USFWS - 8021-11100","Event","HumanObservation"
"PORE","Point Reyes National Seashore",23,"NP12_2016","20160901120313-910964310.16922","{813A9679-A23C-41B5-A0F3-31B30518A7C6}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:aw",2016-06-19,,,"Charadrius nivosus","Western Snowy Plover","824030",6.80000019073486,90,"Yes egg tooth are present",,"Dot on the white. USFWS - 8021-20777","Event","HumanObservation"
"PORE","Point Reyes National Seashore",28,"NP14_2016","20160901132252-257267653.942108","{0414265F-26B1-4409-ADA4-42B5F7AF78D0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:gg",2016-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",,50,"Yes egg tooth are present",,"USFWS band - 8021-20785","Event","HumanObservation"
"PORE","Point Reyes National Seashore",36,"NP19_2016","20160901132403-542070209.980011","{0414265F-26B1-4409-ADA4-42B5F7AF78D0}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:wg",2016-07-20,,,"Charadrius nivosus","Western Snowy Plover","824030",5.69999980926514,95,"Yes egg tooth are present","No yolk sac present","Dot on the white. USFWS - 8021-20794","Event","HumanObservation"
"PORE","Point Reyes National Seashore",32,"NP17_2016","20160906134717-814490020.275116","{B6D44700-0F3B-4652-995B-7ECDF4D1EDE9}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:ab",2016-07-11,,,"Charadrius nivosus","Western Snowy Plover","824030",,90,"Yes egg tooth are present",,"Dot on the left leg aqua. USFWS - 8021-20778","Event","HumanObservation"
"PORE","Point Reyes National Seashore",33,"NP17_2016","20160906134717-814490020.275116","{B6D44700-0F3B-4652-995B-7ECDF4D1EDE9}","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2016,"av:ab",2016-07-11,,,"Charadrius nivosus","Western Snowy Plover","824030",,95,"Yes egg tooth are present",,"Dot on the right leg aqua. USFWS - 8021-20779","Event","HumanObservation"
"PORE","Point Reyes National Seashore",332,"NP01_2024","9d2181eb-85de-4b01-91a6-668902d2cca8","0e546063-59dd-4562-a0e7-6960cd5b38df","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:wg",2024-04-28,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present",,"Event","HumanObservation"
"PORE","Point Reyes National Seashore",343,"NP04_2024","ea67f4f4-4393-45ea-bb1f-8fcdcaf54ee2","80dfe212-9732-414c-b5ed-340358abdc2d","{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2024,"av:ar",2024-05-17,"ODEC","Original Band Combination delimiter was a semicolon, updated to colon","Charadrius nivosus","Western Snowy Plover","824030",,85,"Yes egg tooth are present","No yolk sac present",,"Event","HumanObservation"
=======
"PORE","Point Reyes National Seashore",266,"NP18_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"x:x",2022-07-29,,,"Charadrius nivosus","Western Snowy Plover","824030",,,,,"Didn't band this chick.","Event","HumanObservation"
"PORE","Point Reyes National Seashore",268,"NP19_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"av:bb",2022-07-24,,,"Charadrius nivosus","Western Snowy Plover","824030",,100,"No egg tooth present","No yolk sac present","2851-04828","Event","HumanObservation"
"PORE","Point Reyes National Seashore",259,"NP15_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"av:wg",2022-07-09,,,"Charadrius nivosus","Western Snowy Plover","824030",,,,,"2851-04825, fledged","Event","HumanObservation"
"PORE","Point Reyes National Seashore",240,"NP09_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:wv",2022-06-20,,,"Charadrius nivosus","Western Snowy Plover","824030",,95,"No egg tooth present","No yolk sac present","8021-26901","Event","HumanObservation"
"PORE","Point Reyes National Seashore",232,"NP02_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"av:ra",2022-05-11,,,"Charadrius nivosus","Western Snowy Plover","824030",,95,"Yes egg tooth are present","No yolk sac present","8021-26908","Event","HumanObservation"
"PORE","Point Reyes National Seashore",233,"NP02_2022",,,"{764DC5D8-DDE7-49E6-B146-A9328A9BB8B6}","NP","North Beach - Abbott's",2022,"va:va",2022-05-11,,,"Charadrius nivosus","Western Snowy Plover","824030",,80,"Yes egg tooth are present","No yolk sac present","8021-26907","Event","HumanObservation"
